time,mean_centered,standardized
638.127,-36.53567518,-1.325022971
639.848,-43.13567518,-1.564382215
640.76,-41.73567518,-1.513609042
642.405,-40.63567518,-1.473715835
643.204,-40.43567518,-1.466462524
644.662,-36.73567518,-1.332276281
645.47,-36.23567518,-1.314143005
646.723,-42.23567518,-1.531742318
647.588,-40.33567518,-1.462835869
648.946,-38.73567518,-1.404809385
649.598,-36.03567518,-1.306889695
650.891,-43.03567518,-1.56075556
651.556,-38.83567518,-1.408436041
652.802,-45.03567518,-1.633288664
653.448,-45.53567518,-1.65142194
654.473,-39.53567518,-1.433822627
655.202,-37.63567518,-1.364916178
656.286,-32.43567518,-1.176330107
656.882,-32.13567518,-1.165450141
657.923,-39.53567518,-1.433822627
658.474,-41.63567518,-1.509982387
659.524,-48.43567518,-1.756594942
660.084,-46.93567518,-1.702195113
660.981,-44.23567518,-1.604275422
661.65,-41.03567518,-1.488222455
662.669,-43.03567518,-1.56075556
663.206,-41.83567518,-1.517235697
664.192,-41.73567518,-1.513609042
664.69,-45.03567518,-1.633288664
665.645,-52.63567518,-1.908914461
666.174,-52.33567518,-1.898034495
666.995,-58.13567518,-2.108380498
667.569,-59.23567518,-2.148273705
668.447,-55.23567518,-2.003207496
668.934,-52.33567518,-1.898034495
669.751,-45.33567518,-1.64416863
670.176,-41.53567518,-1.506355732
670.916,-38.23567518,-1.386676109
671.286,-36.23567518,-1.314143005
671.926,-38.33567518,-1.390302765
672.386,-36.03567518,-1.306889695
673.095,-32.13567518,-1.165450141
673.475,-28.53567518,-1.034890553
674.173,-21.63567518,-0.784651343
674.521,-17.13567518,-0.621451858
675.589,-10.83567518,-0.392972579
676.17,-13.43567518,-0.487265615
676.524,-16.83567518,-0.610571893
677.068,-15.23567518,-0.552545409
677.38,-13.43567518,-0.487265615
677.984,-4.335675182,-0.15723999
678.291,-0.835675182,-0.030307058
678.914,-0.035675182,-0.001293816
679.252,-0.535675182,-0.019427092
679.732,-7.835675182,-0.284172923
680.081,-5.835675182,-0.211639819
680.608,-12.43567518,-0.450999063
680.92,-14.63567518,-0.530785478
681.531,-13.53567518,-0.49089227
681.849,-11.13567518,-0.403852545
682.446,-8.235675182,-0.298679544
682.762,-9.535675182,-0.345826062
683.262,-12.13567518,-0.440119097
683.612,-13.33567518,-0.48363896
684.142,-13.33567518,-0.48363896
684.419,-11.43567518,-0.414732511
684.949,-11.33567518,-0.411105856
685.217,-11.13567518,-0.403852545
685.716,-7.335675182,-0.266039647
685.98,-6.435675182,-0.23339975
686.425,-6.535675182,-0.237026405
686.726,-3.535675182,-0.128226749
687.227,-2.135675182,-0.077453575
687.47,-2.035675182,-0.07382692
687.949,1.464324818,0.053106012
688.195,2.164324818,0.078492599
688.652,4.964324818,0.180038945
688.881,4.064324818,0.147399048
689.304,4.964324818,0.180038945
689.603,9.064324818,0.328731809
690.057,4.764324818,0.172785635
690.294,3.964324818,0.143772393
690.771,9.164324818,0.332358464
690.999,3.164324818,0.114759151
691.432,4.764324818,0.172785635
691.672,5.764324818,0.209052187
692.057,4.664324818,0.169158979
692.338,5.064324818,0.1836656
692.765,2.064324818,0.074865944
692.99,3.964324818,0.143772393
693.433,3.264324818,0.118385806
693.639,3.264324818,0.118385806
694.068,4.564324818,0.165532324
694.3,3.564324818,0.129265772
694.672,4.964324818,0.180038945
694.941,6.064324818,0.219932152
695.383,5.864324818,0.212678842
695.618,6.764324818,0.245318739
696.062,3.764324818,0.136519082
696.287,3.964324818,0.143772393
696.717,4.564324818,0.165532324
696.963,2.064324818,0.074865944
697.331,1.564324818,0.056732668
697.66,1.364324818,0.049479357
698.12,0.164324818,0.005959495
698.386,-2.835675182,-0.102840162
698.88,-4.435675182,-0.160866645
699.102,-3.135675182,-0.113720128
699.633,-3.235675182,-0.117346783
699.909,-4.835675182,-0.175373266
700.389,-2.135675182,-0.077453575
700.744,-3.235675182,-0.117346783
701.242,-2.635675182,-0.095586852
701.606,-2.035675182,-0.07382692
702.158,-1.535675182,-0.055693644
702.381,-0.535675182,-0.019427092
702.988,1.564324818,0.056732668
703.384,1.964324818,0.071239289
703.934,0.364324818,0.013212805
704.211,0.364324818,0.013212805
704.973,3.064324818,0.111132496
705.41,-2.335675182,-0.084706886
706.141,-2.235675182,-0.081080231
706.409,-2.735675182,-0.099213507
709.68,-11.13567518,-0.403852545
710.237,-10.63567518,-0.385719269
711.104,-11.93567518,-0.432865787
711.421,-12.13567518,-0.440119097
712.833,-12.33567518,-0.447372408
713.843,-8.535675182,-0.309559509
714.288,-9.135675182,-0.331319441
715.18,-13.13567518,-0.476385649
715.75,-8.735675182,-0.31681282
716.704,-22.73567518,-0.82454455
717.065,-25.83567518,-0.936970862
718.064,-37.93567518,-1.375796144
718.779,-46.53567518,-1.687688492
719.794,-43.03567518,-1.56075556
720.337,-35.63567518,-1.292383074
721.318,-24.53567518,-0.889824344
722.039,-19.53567518,-0.708491583
723.133,-17.43567518,-0.632331824
723.464,-17.63567518,-0.639585134
724.445,-20.53567518,-0.744758136
725.059,-24.53567518,-0.889824344
725.937,-24.23567518,-0.878944379
726.322,-22.73567518,-0.82454455
727.192,-26.33567518,-0.955104138
727.732,-25.33567518,-0.918837586
728.568,-25.73567518,-0.933344207
728.921,-25.43567518,-0.922464241
730.299,-26.83567518,-0.973237414
730.949,-26.73567518,-0.969610759
731.329,-25.93567518,-0.940597517
732.141,-27.03567518,-0.980490725
732.548,-24.93567518,-0.904330965
733.261,-26.93567518,-0.97686407
733.543,-26.43567518,-0.958730794
734.223,-25.53567518,-0.926090897
734.604,-23.43567518,-0.849931137
735.167,-29.13567518,-1.056650484
735.459,-29.53567518,-1.071157105
736.079,-26.73567518,-0.969610759
736.46,-21.13567518,-0.766518067
737.034,-22.73567518,-0.82454455
737.266,-19.53567518,-0.708491583
737.889,-20.23567518,-0.73387817
738.272,-24.33567518,-0.882571034
738.844,-30.53567518,-1.107423657
739.137,-33.03567518,-1.198090038
739.842,-45.83567518,-1.662301906
740.277,-51.93567518,-1.883527874
741.021,-52.23567518,-1.89440784
741.307,-54.23567518,-1.966940944
742.075,-52.93567518,-1.919794426
742.558,-48.53567518,-1.760221597
743.233,-49.13567518,-1.781981528
743.589,-50.43567518,-1.829128046
744.354,-49.63567518,-1.800114804
744.843,-48.83567518,-1.771101562
745.836,-50.63567518,-1.836381356
746.643,-47.73567518,-1.731208355
747.11,-50.03567518,-1.814621425
747.759,-50.03567518,-1.814621425
748.101,-50.43567518,-1.829128046
748.913,-49.43567518,-1.792861494
749.401,-47.93567518,-1.738461665
750.194,-46.03567518,-1.669555216
750.476,-46.83567518,-1.698568458
751.301,-44.63567518,-1.618782043
751.83,-40.73567518,-1.47734249
752.605,-42.83567518,-1.553502249
752.978,-34.33567518,-1.245236556
753.984,-39.33567518,-1.426569317
754.394,-35.03567518,-1.270623142
755.241,-30.33567518,-1.100170347
755.495,-28.93567518,-1.049397174
756.357,-24.83567518,-0.90070431
756.871,-20.13567518,-0.730251515
757.561,-15.83567518,-0.57430534
757.962,-11.63567518,-0.421985821
758.259,-15.53567518,-0.563425375
758.475,-13.23567518,-0.480012305
758.883,-12.93567518,-0.469132339
759.306,-15.93567518,-0.577931996
760.202,-22.03567518,-0.799157964
760.5,-23.93567518,-0.868064413
761.453,-24.73567518,-0.897077655
762.064,-18.83567518,-0.683104997
762.871,-14.83567518,-0.538038788
763.319,-15.83567518,-0.57430534
763.686,-5.135675182,-0.186253232
763.934,-9.435675182,-0.342199406
764.249,-6.735675182,-0.244279716
764.833,-8.235675182,-0.298679544
765.735,-14.03567518,-0.509025546
766.11,-15.13567518,-0.548918754
767.096,-17.33567518,-0.628705169
767.737,-13.13567518,-0.476385649
768.655,-8.435675182,-0.305932854
769.05,-9.435675182,-0.342199406
769.514,-2.735675182,-0.099213507
769.787,-4.835675182,-0.175373266
770.133,0.664324818,0.024092771
770.447,4.764324818,0.172785635
770.724,7.364324818,0.26707867
770.994,4.764324818,0.172785635
771.26,6.864324818,0.248945394
771.708,-1.335675182,-0.048440334
772.076,0.064324818,0.002332839
773.043,-0.835675182,-0.030307058
773.68,2.464324818,0.089372565
774.548,6.064324818,0.219932152
775.051,9.664324818,0.35049174
776.037,7.964324818,0.288838602
776.636,13.06432482,0.473798018
777.556,15.46432482,0.560837743
777.9,15.26432482,0.553584433
778.798,14.96432482,0.542704467
779.364,13.06432482,0.473798018
780.268,17.66432482,0.640624158
780.612,11.96432482,0.43390481
781.535,17.86432482,0.647877468
782.059,15.36432482,0.557211088
783.263,21.26432482,0.771183746
784.147,16.06432482,0.582597674
784.692,19.86432482,0.720410573
785.413,22.46432482,0.814703608
785.789,24.56432482,0.890863368
786.587,29.46432482,1.068569474
787.076,26.06432482,0.945263196
787.805,17.26432482,0.626117537
788.033,17.06432482,0.618864226
788.887,-1.335675182,-0.048440334
789.381,-4.535675182,-0.164493301
790.153,-12.63567518,-0.458252373
790.538,-9.535675182,-0.345826062
791.491,-15.43567518,-0.55979872
792.081,-25.73567518,-0.933344207
792.943,-26.83567518,-0.973237414
793.26,-21.83567518,-0.791904653
794.608,-31.43567518,-1.140063554
795.202,-35.63567518,-1.292383074
796.467,-41.53567518,-1.506355732
797.099,-42.43567518,-1.538995628
798.512,-39.83567518,-1.444702593
